Date,Value,Comment,Comment
1988-11-01T00:00:00.000+02:00,53.3,Historical data not yet verfied,
1988-10-01T00:00:00.000+02:00,35,Historical data not yet verfied,
1988-09-01T00:00:00.000+02:00,245,Historical data not yet verfied,
1988-08-01T00:00:00.000+02:00,33.8,Historical data not yet verfied,
1988-07-01T00:00:00.000+02:00,200.3,Historical data not yet verfied,
1988-06-01T00:00:00.000+02:00,152.2,Historical data not yet verfied,
1988-05-01T00:00:00.000+02:00,159.4,Historical data not yet verfied,
1988-04-01T00:00:00.000+02:00,148.4,Historical data not yet verfied,
1988-03-01T00:00:00.000+02:00,30,Historical data not yet verfied,
1988-02-01T00:00:00.000+02:00,0,Historical data not yet verfied,
1988-01-01T00:00:00.000+02:00,2.3,Historical data not yet verfied,
1987-12-01T00:00:00.000+02:00,102.2,Historical data not yet verfied,
1987-11-01T00:00:00.000+02:00,45.5,Historical data not yet verfied,
1987-10-01T00:00:00.000+02:00,44.6,Historical data not yet verfied,
1987-09-01T00:00:00.000+02:00,182,Historical data not yet verfied,
1987-08-01T00:00:00.000+02:00,182.7,Historical data not yet verfied,
1987-07-01T00:00:00.000+02:00,278.3,Historical data not yet verfied,
1987-06-01T00:00:00.000+02:00,239.6,Historical data not yet verfied,
1987-05-01T00:00:00.000+02:00,328.4,Historical data not yet verfied,
1987-04-01T00:00:00.000+02:00,47.8,Historical data not yet verfied,
1987-03-01T00:00:00.000+02:00,27.2,Historical data not yet verfied,
1987-02-01T00:00:00.000+02:00,27.4,Historical data not yet verfied,
1987-01-01T00:00:00.000+02:00,111.9,Historical data not yet verfied,
1986-12-01T00:00:00.000+02:00,22.1,Historical data not yet verfied,
1986-11-01T00:00:00.000+02:00,25.7,Historical data not yet verfied,
1986-10-01T00:00:00.000+02:00,30,Historical data not yet verfied,
1986-09-01T00:00:00.000+02:00,141.3,Historical data not yet verfied,
1986-08-01T00:00:00.000+02:00,264.5,Historical data not yet verfied,
1986-07-01T00:00:00.000+02:00,283.8,Historical data not yet verfied,
1986-06-01T00:00:00.000+02:00,269.5,Historical data not yet verfied,
1986-05-01T00:00:00.000+02:00,116.3,Historical data not yet verfied,
1986-04-01T00:00:00.000+02:00,155.6,Historical data not yet verfied,
1986-03-01T00:00:00.000+02:00,44.4,Historical data not yet verfied,
1986-02-01T00:00:00.000+02:00,39.5,Historical data not yet verfied,
1986-01-01T00:00:00.000+02:00,45.5,Historical data not yet verfied,
1985-12-01T00:00:00.000+02:00,12,Historical data not yet verfied,
1985-11-01T00:00:00.000+02:00,14.7,Historical data not yet verfied,
1985-10-01T00:00:00.000+02:00,27.9,Historical data not yet verfied,
1985-09-01T00:00:00.000+02:00,108.5,Historical data not yet verfied,
1985-08-01T00:00:00.000+02:00,160.5,Historical data not yet verfied,
1985-07-01T00:00:00.000+02:00,207,Historical data not yet verfied,
1985-06-01T00:00:00.000+02:00,292.5,Historical data not yet verfied,
1985-05-01T00:00:00.000+02:00,138,Historical data not yet verfied,
1985-04-01T00:00:00.000+02:00,125.7,Historical data not yet verfied,
1985-03-01T00:00:00.000+02:00,144.4,Historical data not yet verfied,
1985-02-01T00:00:00.000+02:00,73,Historical data not yet verfied,
1985-01-01T00:00:00.000+02:00,64.8,Historical data not yet verfied,
1984-12-01T00:00:00.000+02:00,174,Historical data not yet verfied,
1984-11-01T00:00:00.000+02:00,11.5,Historical data not yet verfied,
1984-10-01T00:00:00.000+02:00,134.5,Historical data not yet verfied,
1984-09-01T00:00:00.000+02:00,176.4,Historical data not yet verfied,
1984-08-01T00:00:00.000+02:00,96.9,Historical data not yet verfied,
1984-07-01T00:00:00.000+02:00,279.3,Historical data not yet verfied,
1984-06-01T00:00:00.000+02:00,29.7,Historical data not yet verfied,
1984-05-01T00:00:00.000+02:00,313.6,Historical data not yet verfied,
1984-04-01T00:00:00.000+02:00,75.5,Historical data not yet verfied,
1984-03-01T00:00:00.000+02:00,75.4,Historical data not yet verfied,
1984-02-01T00:00:00.000+02:00,2.5,Historical data not yet verfied,
1984-01-01T00:00:00.000+02:00,12.9,Historical data not yet verfied,
1983-12-01T00:00:00.000+02:00,38.3,Historical data not yet verfied,
1983-11-01T00:00:00.000+02:00,29,Historical data not yet verfied,
1983-10-01T00:00:00.000+02:00,19.6,Historical data not yet verfied,
1983-09-01T00:00:00.000+02:00,189.4,Historical data not yet verfied,
1983-08-01T00:00:00.000+02:00,98.3,Historical data not yet verfied,
1983-07-01T00:00:00.000+02:00,191.7,Historical data not yet verfied,
1983-06-01T00:00:00.000+02:00,356.1,Historical data not yet verfied,
1983-05-01T00:00:00.000+02:00,441.9,Historical data not yet verfied,
1983-04-01T00:00:00.000+02:00,53.1,Historical data not yet verfied,
1983-03-01T00:00:00.000+02:00,65.7,Historical data not yet verfied,
1983-02-01T00:00:00.000+02:00,111.3,Historical data not yet verfied,
1983-01-01T00:00:00.000+02:00,29.3,Historical data not yet verfied,
1982-12-01T00:00:00.000+02:00,93.9,Historical data not yet verfied,
1982-11-01T00:00:00.000+02:00,51.2,Historical data not yet verfied,
1982-10-01T00:00:00.000+02:00,119,Historical data not yet verfied,
1982-09-01T00:00:00.000+02:00,79.4,Historical data not yet verfied,
1982-08-01T00:00:00.000+02:00,103.9,Historical data not yet verfied,
1982-07-01T00:00:00.000+02:00,220.7,Historical data not yet verfied,
1982-06-01T00:00:00.000+02:00,131.7,Historical data not yet verfied,
1982-05-01T00:00:00.000+02:00,107.8,Historical data not yet verfied,
1982-04-01T00:00:00.000+02:00,163,Historical data not yet verfied,
1982-03-01T00:00:00.000+02:00,40.6,Historical data not yet verfied,
1982-02-01T00:00:00.000+02:00,13.4,Historical data not yet verfied,
1982-01-01T00:00:00.000+02:00,64.3,Historical data not yet verfied,
1981-12-01T00:00:00.000+02:00,36,Historical data not yet verfied,
1981-11-01T00:00:00.000+02:00,69.7,Historical data not yet verfied,
1981-10-01T00:00:00.000+02:00,39,Historical data not yet verfied,
1981-09-01T00:00:00.000+02:00,201,Historical data not yet verfied,
1981-08-01T00:00:00.000+02:00,205.6,Historical data not yet verfied,
1981-07-01T00:00:00.000+02:00,292.5,Historical data not yet verfied,
1981-06-01T00:00:00.000+02:00,131.8,Historical data not yet verfied,
1981-05-01T00:00:00.000+02:00,54,Historical data not yet verfied,
1981-04-01T00:00:00.000+02:00,111.7,Historical data not yet verfied,
1981-03-01T00:00:00.000+02:00,61.4,Historical data not yet verfied,
1981-02-01T00:00:00.000+02:00,4.8,Historical data not yet verfied,
1981-01-01T00:00:00.000+02:00,116.7,Historical data not yet verfied,
1980-12-01T00:00:00.000+02:00,107.6,Historical data not yet verfied,
1980-11-01T00:00:00.000+02:00,134,Historical data not yet verfied,
