Date,Value,Comment,Comment
1976-06-01T00:00:00.000+02:00,213.6224,Historical data not yet verfied,
1976-05-01T00:00:00.000+02:00,447.7428,Historical data not yet verfied,
1976-04-01T00:00:00.000+02:00,84.3188,Historical data not yet verfied,
1976-03-01T00:00:00.000+02:00,78.7788,Historical data not yet verfied,
1976-02-01T00:00:00.000+02:00,17.9496,Historical data not yet verfied,
1976-01-01T00:00:00.000+02:00,5.9832,Historical data not yet verfied,
1975-12-01T00:00:00.000+02:00,15.1796,Historical data not yet verfied,
1975-11-01T00:00:00.000+02:00,83.9864,Historical data not yet verfied,
1975-10-01T00:00:00.000+02:00,156.782,Historical data not yet verfied,
1975-09-01T00:00:00.000+02:00,20.7196,Historical data not yet verfied,
1975-08-01T00:00:00.000+02:00,215.2844,Historical data not yet verfied,
1975-07-01T00:00:00.000+02:00,308.9104,Historical data not yet verfied,
1975-06-01T00:00:00.000+02:00,226.586,Historical data not yet verfied,
1975-05-01T00:00:00.000+02:00,343.2584,Historical data not yet verfied,
1975-04-01T00:00:00.000+02:00,15.6228,Historical data not yet verfied,
1975-03-01T00:00:00.000+02:00,35.6776,Historical data not yet verfied,
1975-02-01T00:00:00.000+02:00,20.3872,Historical data not yet verfied,
1975-01-01T00:00:00.000+02:00,35.0128,Historical data not yet verfied,
1974-12-01T00:00:00.000+02:00,61.3832,Historical data not yet verfied,
1974-11-01T00:00:00.000+02:00,75.898,Historical data not yet verfied,
1974-10-01T00:00:00.000+02:00,182.266,Historical data not yet verfied,
1974-09-01T00:00:00.000+02:00,53.4056,Historical data not yet verfied,
1974-08-01T00:00:00.000+02:00,482.6448,Historical data not yet verfied,
1974-07-01T00:00:00.000+02:00,278.108,Historical data not yet verfied,
1974-06-01T00:00:00.000+02:00,297.0548,Historical data not yet verfied,
1974-05-01T00:00:00.000+02:00,278.8836,Historical data not yet verfied,
1974-04-01T00:00:00.000+02:00,24.7084,Historical data not yet verfied,
1974-03-01T00:00:00.000+02:00,19.0576,Historical data not yet verfied,
1974-02-01T00:00:00.000+02:00,18.6144,Historical data not yet verfied,
1974-01-01T00:00:00.000+02:00,25.2624,Historical data not yet verfied,
1973-12-01T00:00:00.000+02:00,125.204,Historical data not yet verfied,
1973-11-01T00:00:00.000+02:00,47.3116,Historical data not yet verfied,
1973-10-01T00:00:00.000+02:00,78.114,Historical data not yet verfied,
1973-09-01T00:00:00.000+02:00,163.3192,Historical data not yet verfied,
1973-08-01T00:00:00.000+02:00,130.744,Historical data not yet verfied,
1973-07-01T00:00:00.000+02:00,251.6268,Historical data not yet verfied,
1973-06-01T00:00:00.000+02:00,216.2816,Historical data not yet verfied,
1973-05-01T00:00:00.000+02:00,96.2852,Historical data not yet verfied,
1973-04-01T00:00:00.000+02:00,3.4348,Historical data not yet verfied,
1973-03-01T00:00:00.000+02:00,96.2852,Historical data not yet verfied,
1973-02-01T00:00:00.000+02:00,7.756,Historical data not yet verfied,
1973-01-01T00:00:00.000+02:00,11.7448,Historical data not yet verfied,
1972-12-01T00:00:00.000+02:00,93.9584,Historical data not yet verfied,
1972-11-01T00:00:00.000+02:00,,Historical data not yet verfied,
1972-10-01T00:00:00.000+02:00,67.034,Historical data not yet verfied,
1972-09-01T00:00:00.000+02:00,191.3516,Historical data not yet verfied,
1972-08-01T00:00:00.000+02:00,239.6604,Historical data not yet verfied,
1972-07-01T00:00:00.000+02:00,53.2948,Historical data not yet verfied,
1972-06-01T00:00:00.000+02:00,164.8704,Historical data not yet verfied,
1972-05-01T00:00:00.000+02:00,164.8704,Historical data not yet verfied,
1972-04-01T00:00:00.000+02:00,320.9876,Historical data not yet verfied,
1972-03-01T00:00:00.000+02:00,37.7828,Historical data not yet verfied,
1972-02-01T00:00:00.000+02:00,31.3564,Historical data not yet verfied,
1972-01-01T00:00:00.000+02:00,85.5376,Historical data not yet verfied,
1971-12-01T00:00:00.000+02:00,63.3776,Historical data not yet verfied,
1971-11-01T00:00:00.000+02:00,19.1684,Historical data not yet verfied,
1971-10-01T00:00:00.000+02:00,77.3384,Historical data not yet verfied,
1971-09-01T00:00:00.000+02:00,102.0468,Historical data not yet verfied,
1971-08-01T00:00:00.000+02:00,301.2652,Historical data not yet verfied,
1971-07-01T00:00:00.000+02:00,191.7948,Historical data not yet verfied,
1971-06-01T00:00:00.000+02:00,238.5524,Historical data not yet verfied,
1971-05-01T00:00:00.000+02:00,147.4748,Historical data not yet verfied,
1971-04-01T00:00:00.000+02:00,77.6708,Historical data not yet verfied,
1971-03-01T00:00:00.000+02:00,49.5276,Historical data not yet verfied,
1971-02-01T00:00:00.000+02:00,0.1108,Historical data not yet verfied,
1971-01-01T00:00:00.000+02:00,58.3916,Historical data not yet verfied,
1970-12-01T00:00:00.000+02:00,71.9092,Historical data not yet verfied,
1970-11-01T00:00:00.000+02:00,47.8656,Historical data not yet verfied,
1970-10-01T00:00:00.000+02:00,94.734,Historical data not yet verfied,
1970-09-01T00:00:00.000+02:00,127.3092,Historical data not yet verfied,
1970-08-01T00:00:00.000+02:00,297.0548,Historical data not yet verfied,
1970-07-01T00:00:00.000+02:00,284.202,Historical data not yet verfied,
1970-06-01T00:00:00.000+02:00,220.2704,Historical data not yet verfied,
1970-05-01T00:00:00.000+02:00,373.6176,Historical data not yet verfied,
1970-04-01T00:00:00.000+02:00,21.4952,Historical data not yet verfied,
1970-03-01T00:00:00.000+02:00,15.1796,Historical data not yet verfied,
1970-02-01T00:00:00.000+02:00,30.6916,Historical data not yet verfied,
1970-01-01T00:00:00.000+02:00,32.5752,Historical data not yet verfied,
1969-12-01T00:00:00.000+02:00,17.8388,Historical data not yet verfied,
1969-11-01T00:00:00.000+02:00,38.0044,Historical data not yet verfied,
1969-10-01T00:00:00.000+02:00,116.0076,Historical data not yet verfied,
1969-09-01T00:00:00.000+02:00,227.694,Historical data not yet verfied,
1969-08-01T00:00:00.000+02:00,182.9308,Historical data not yet verfied,
1969-07-01T00:00:00.000+02:00,123.4312,Historical data not yet verfied,
1969-06-01T00:00:00.000+02:00,207.3068,Historical data not yet verfied,
1969-05-01T00:00:00.000+02:00,60.7184,Historical data not yet verfied,
1969-04-01T00:00:00.000+02:00,117.2264,Historical data not yet verfied,
1969-03-01T00:00:00.000+02:00,41.1068,Historical data not yet verfied,
1969-02-01T00:00:00.000+02:00,39.888,Historical data not yet verfied,
1969-01-01T00:00:00.000+02:00,138.7216,Historical data not yet verfied,
1968-12-01T00:00:00.000+02:00,82.8784,Historical data not yet verfied,
1968-11-01T00:00:00.000+02:00,9.8612,Historical data not yet verfied,
1968-10-01T00:00:00.000+02:00,175.5072,Historical data not yet verfied,
1968-09-01T00:00:00.000+02:00,63.2668,Historical data not yet verfied,
1968-08-01T00:00:00.000+02:00,182.266,Historical data not yet verfied,
1968-07-01T00:00:00.000+02:00,242.4304,Historical data not yet verfied,
1968-06-01T00:00:00.000+02:00,322.8712,Historical data not yet verfied,
1968-05-01T00:00:00.000+02:00,158.998,Historical data not yet verfied,
1968-04-01T00:00:00.000+02:00,335.724,Historical data not yet verfied,
1968-03-01T00:00:00.000+02:00,0,Historical data not yet verfied,
1968-02-01T00:00:00.000+02:00,50.968,Historical data not yet verfied,
1968-01-01T00:00:00.000+02:00,98.1688,Historical data not yet verfied,
1967-12-01T00:00:00.000+02:00,25.1516,Historical data not yet verfied,
1967-11-01T00:00:00.000+02:00,106.1464,Historical data not yet verfied,
1967-10-01T00:00:00.000+02:00,172.5156,Historical data not yet verfied,
1967-09-01T00:00:00.000+02:00,130.744,Historical data not yet verfied,
1967-08-01T00:00:00.000+02:00,111.6864,Historical data not yet verfied,
1967-07-01T00:00:00.000+02:00,151.5744,Historical data not yet verfied,
1967-06-01T00:00:00.000+02:00,423.5884,Historical data not yet verfied,
1967-05-01T00:00:00.000+02:00,217.9436,Historical data not yet verfied,
1967-04-01T00:00:00.000+02:00,251.0728,Historical data not yet verfied,
1967-03-01T00:00:00.000+02:00,22.714,Historical data not yet verfied,
1967-02-01T00:00:00.000+02:00,1.7728,Historical data not yet verfied,
1967-01-01T00:00:00.000+02:00,90.1912,Historical data not yet verfied,
1966-12-01T00:00:00.000+02:00,60.1644,Historical data not yet verfied,
1966-11-01T00:00:00.000+02:00,79.222,Historical data not yet verfied,
1966-10-01T00:00:00.000+02:00,11.08,Historical data not yet verfied,
1966-09-01T00:00:00.000+02:00,106.1464,Historical data not yet verfied,
1966-08-01T00:00:00.000+02:00,267.028,Historical data not yet verfied,
1966-07-01T00:00:00.000+02:00,270.6844,Historical data not yet verfied,
1966-06-01T00:00:00.000+02:00,272.568,Historical data not yet verfied,
1966-05-01T00:00:00.000+02:00,235.1176,Historical data not yet verfied,
1966-04-01T00:00:00.000+02:00,104.3736,Historical data not yet verfied,
1966-03-01T00:00:00.000+02:00,255.394,Historical data not yet verfied,
1966-02-01T00:00:00.000+02:00,50.968,Historical data not yet verfied,
1966-01-01T00:00:00.000+02:00,7.3128,Historical data not yet verfied,
1965-12-01T00:00:00.000+02:00,112.9052,Historical data not yet verfied,
1965-11-01T00:00:00.000+02:00,27.5892,Historical data not yet verfied,
1965-10-01T00:00:00.000+02:00,52.1868,Historical data not yet verfied,
1965-09-01T00:00:00.000+02:00,122.7664,Historical data not yet verfied,
1965-08-01T00:00:00.000+02:00,248.6352,Historical data not yet verfied,
1965-07-01T00:00:00.000+02:00,136.284,Historical data not yet verfied,
1965-06-01T00:00:00.000+02:00,101.2712,Historical data not yet verfied,
1965-05-01T00:00:00.000+02:00,267.582,Historical data not yet verfied,
1965-04-01T00:00:00.000+02:00,186.5872,Historical data not yet verfied,
1965-03-01T00:00:00.000+02:00,230.7964,Historical data not yet verfied,
1965-02-01T00:00:00.000+02:00,136.284,Historical data not yet verfied,
1965-01-01T00:00:00.000+02:00,68.696,Historical data not yet verfied,
1964-12-01T00:00:00.000+02:00,32.5752,Historical data not yet verfied,
1964-11-01T00:00:00.000+02:00,117.2264,Historical data not yet verfied,
1964-10-01T00:00:00.000+02:00,127.6416,Historical data not yet verfied,
1964-09-01T00:00:00.000+02:00,62.602,Historical data not yet verfied,
1964-08-01T00:00:00.000+02:00,211.1848,Historical data not yet verfied,
1964-07-01T00:00:00.000+02:00,221.6,Historical data not yet verfied,
1964-06-01T00:00:00.000+02:00,246.7516,Historical data not yet verfied,
1964-05-01T00:00:00.000+02:00,182.266,Historical data not yet verfied,
1964-04-01T00:00:00.000+02:00,76.6736,Historical data not yet verfied,
1964-03-01T00:00:00.000+02:00,3.6564,Historical data not yet verfied,
1964-02-01T00:00:00.000+02:00,156.5604,Historical data not yet verfied,
1964-01-01T00:00:00.000+02:00,17.8388,Historical data not yet verfied,
1963-12-01T00:00:00.000+02:00,94.5124,Historical data not yet verfied,
1963-11-01T00:00:00.000+02:00,117.2264,Historical data not yet verfied,
1963-10-01T00:00:00.000+02:00,30.0268,Historical data not yet verfied,
1963-09-01T00:00:00.000+02:00,155.8956,Historical data not yet verfied,
1963-08-01T00:00:00.000+02:00,367.0804,Historical data not yet verfied,
1963-07-01T00:00:00.000+02:00,403.866,Historical data not yet verfied,
1963-06-01T00:00:00.000+02:00,160.7708,Historical data not yet verfied,
1963-05-01T00:00:00.000+02:00,101.936,Historical data not yet verfied,
1963-04-01T00:00:00.000+02:00,31.9104,Historical data not yet verfied,
1963-03-01T00:00:00.000+02:00,25.1516,Historical data not yet verfied,
1963-02-01T00:00:00.000+02:00,9.8612,Historical data not yet verfied,
1963-01-01T00:00:00.000+02:00,56.508,Historical data not yet verfied,
1962-12-01T00:00:00.000+02:00,15.9552,Historical data not yet verfied,
1962-11-01T00:00:00.000+02:00,70.5796,Historical data not yet verfied,
1962-10-01T00:00:00.000+02:00,109.2488,Historical data not yet verfied,
1962-09-01T00:00:00.000+02:00,207.5284,Historical data not yet verfied,
1962-08-01T00:00:00.000+02:00,470.2352,Historical data not yet verfied,
1962-07-01T00:00:00.000+02:00,204.426,Historical data not yet verfied,
1962-06-01T00:00:00.000+02:00,748.8972,Historical data not yet verfied,
1962-05-01T00:00:00.000+02:00,90.1912,Historical data not yet verfied,
1962-04-01T00:00:00.000+02:00,146.6992,Historical data not yet verfied,
1962-03-01T00:00:00.000+02:00,197.0024,Historical data not yet verfied,
1962-02-01T00:00:00.000+02:00,95.1772,Historical data not yet verfied,
1962-01-01T00:00:00.000+02:00,26.3704,Historical data not yet verfied,
1961-12-01T00:00:00.000+02:00,36.2316,Historical data not yet verfied,
1961-11-01T00:00:00.000+02:00,1.2188,Historical data not yet verfied,
1961-10-01T00:00:00.000+02:00,72.4632,Historical data not yet verfied,
1961-09-01T00:00:00.000+02:00,63.8208,Historical data not yet verfied,
1961-08-01T00:00:00.000+02:00,423.5884,Historical data not yet verfied,
1961-07-01T00:00:00.000+02:00,104.3736,Historical data not yet verfied,
1961-06-01T00:00:00.000+02:00,284.8668,Historical data not yet verfied,
1961-05-01T00:00:00.000+02:00,273.7868,Historical data not yet verfied,
1961-04-01T00:00:00.000+02:00,49.0844,Historical data not yet verfied,
1961-03-01T00:00:00.000+02:00,30.6916,Historical data not yet verfied,
1961-02-01T00:00:00.000+02:00,25.8164,Historical data not yet verfied,
1961-01-01T00:00:00.000+02:00,106.1464,Historical data not yet verfied,
1960-12-01T00:00:00.000+02:00,45.982,Historical data not yet verfied,
1960-11-01T00:00:00.000+02:00,3.6564,Historical data not yet verfied,
1960-10-01T00:00:00.000+02:00,55.2892,Historical data not yet verfied,
1960-09-01T00:00:00.000+02:00,112.9052,Historical data not yet verfied,
1960-08-01T00:00:00.000+02:00,100.0524,Historical data not yet verfied,
1960-07-01T00:00:00.000+02:00,52.1868,Historical data not yet verfied,
1960-06-01T00:00:00.000+02:00,448.74,Historical data not yet verfied,
1960-05-01T00:00:00.000+02:00,330.2948,Historical data not yet verfied,
1960-04-01T00:00:00.000+02:00,107.3652,Historical data not yet verfied,
1960-03-01T00:00:00.000+02:00,80.9948,Historical data not yet verfied,
1960-02-01T00:00:00.000+02:00,39.334,Historical data not yet verfied,
1960-01-01T00:00:00.000+02:00,54.6244,Historical data not yet verfied,
1959-12-01T00:00:00.000+02:00,74.236,Historical data not yet verfied,
1959-11-01T00:00:00.000+02:00,69.3608,Historical data not yet verfied,
1959-10-01T00:00:00.000+02:00,7.9776,Historical data not yet verfied,
1959-09-01T00:00:00.000+02:00,214.1764,Historical data not yet verfied,
1959-08-01T00:00:00.000+02:00,146.1452,Historical data not yet verfied,
1959-07-01T00:00:00.000+02:00,55.2892,Historical data not yet verfied,
1959-06-01T00:00:00.000+02:00,200.7696,Historical data not yet verfied,
1959-05-01T00:00:00.000+02:00,642.086,Historical data not yet verfied,
1959-04-01T00:00:00.000+02:00,180.4932,Historical data not yet verfied,
1959-03-01T00:00:00.000+02:00,62.048,Historical data not yet verfied,
1959-02-01T00:00:00.000+02:00,19.0576,Historical data not yet verfied,
1959-01-01T00:00:00.000+02:00,48.5304,Historical data not yet verfied,
1958-12-01T00:00:00.000+02:00,0.3324,Historical data not yet verfied,
1958-11-01T00:00:00.000+02:00,104.3736,Historical data not yet verfied,
1958-10-01T00:00:00.000+02:00,99.2768,Historical data not yet verfied,
1958-09-01T00:00:00.000+02:00,209.3012,Historical data not yet verfied,
1958-08-01T00:00:00.000+02:00,184.1496,Historical data not yet verfied,
1958-07-01T00:00:00.000+02:00,47.8656,Historical data not yet verfied,
1958-06-01T00:00:00.000+02:00,300.822,Historical data not yet verfied,
1958-05-01T00:00:00.000+02:00,360.3216,Historical data not yet verfied,
1958-04-01T00:00:00.000+02:00,110.4676,Historical data not yet verfied,
1958-03-01T00:00:00.000+02:00,30.0268,Historical data not yet verfied,
1958-02-01T00:00:00.000+02:00,155.4524,Historical data not yet verfied,
1958-01-01T00:00:00.000+02:00,75.4548,Historical data not yet verfied,
1957-12-01T00:00:00.000+02:00,1.4404,Historical data not yet verfied,
1957-11-01T00:00:00.000+02:00,44.4308,Historical data not yet verfied,
1957-10-01T00:00:00.000+02:00,260.4908,Historical data not yet verfied,
1957-09-01T00:00:00.000+02:00,151.5744,Historical data not yet verfied,
1957-08-01T00:00:00.000+02:00,305.0324,Historical data not yet verfied,
1957-07-01T00:00:00.000+02:00,228.9128,Historical data not yet verfied,
1957-06-01T00:00:00.000+02:00,193.346,Historical data not yet verfied,
1957-05-01T00:00:00.000+02:00,362.2052,Historical data not yet verfied,
1957-04-01T00:00:00.000+02:00,218.4976,Historical data not yet verfied,
1957-03-01T00:00:00.000+02:00,19.5008,Historical data not yet verfied,
1957-02-01T00:00:00.000+02:00,142.0456,Historical data not yet verfied,
1957-01-01T00:00:00.000+02:00,27.0352,Historical data not yet verfied,
1956-12-01T00:00:00.000+02:00,77.3384,Historical data not yet verfied,
1956-11-01T00:00:00.000+02:00,24.8192,Historical data not yet verfied,
1956-10-01T00:00:00.000+02:00,78.5572,Historical data not yet verfied,
1956-09-01T00:00:00.000+02:00,98.8336,Historical data not yet verfied,
1956-08-01T00:00:00.000+02:00,278.662,Historical data not yet verfied,
1956-07-01T00:00:00.000+02:00,297.7196,Historical data not yet verfied,
1956-06-01T00:00:00.000+02:00,320.4336,Historical data not yet verfied,
1956-05-01T00:00:00.000+02:00,227.14,Historical data not yet verfied,
1956-04-01T00:00:00.000+02:00,136.838,Historical data not yet verfied,
1956-03-01T00:00:00.000+02:00,47.3116,Historical data not yet verfied,
1956-02-01T00:00:00.000+02:00,28.254,Historical data not yet verfied,
1956-01-01T00:00:00.000+02:00,39.334,Historical data not yet verfied,
1955-12-01T00:00:00.000+02:00,94.4016,Historical data not yet verfied,
1955-11-01T00:00:00.000+02:00,105.5924,Historical data not yet verfied,
1955-10-01T00:00:00.000+02:00,166.3108,Historical data not yet verfied,
1955-09-01T00:00:00.000+02:00,117.2264,Historical data not yet verfied,
1955-08-01T00:00:00.000+02:00,455.4988,Historical data not yet verfied,
1955-07-01T00:00:00.000+02:00,493.5032,Historical data not yet verfied,
1955-06-01T00:00:00.000+02:00,172.7372,Historical data not yet verfied,
1955-05-01T00:00:00.000+02:00,47.3116,Historical data not yet verfied,
1955-04-01T00:00:00.000+02:00,90.856,Historical data not yet verfied,
1955-03-01T00:00:00.000+02:00,35.5668,Historical data not yet verfied,
1955-02-01T00:00:00.000+02:00,253.5104,Historical data not yet verfied,
1955-01-01T00:00:00.000+02:00,3.1024,Historical data not yet verfied,
1954-12-01T00:00:00.000+02:00,70.5796,Historical data not yet verfied,
1954-11-01T00:00:00.000+02:00,41.7716,Historical data not yet verfied,
1954-10-01T00:00:00.000+02:00,128.8604,Historical data not yet verfied,
1954-09-01T00:00:00.000+02:00,65.0396,Historical data not yet verfied,
1954-08-01T00:00:00.000+02:00,329.63,Historical data not yet verfied,
1954-07-01T00:00:00.000+02:00,495.3868,Historical data not yet verfied,
1954-06-01T00:00:00.000+02:00,300.268,Historical data not yet verfied,
1954-05-01T00:00:00.000+02:00,381.8168,Historical data not yet verfied,
1954-04-01T00:00:00.000+02:00,270.1304,Historical data not yet verfied,
1954-03-01T00:00:00.000+02:00,24.1544,Historical data not yet verfied,
1954-02-01T00:00:00.000+02:00,22.714,Historical data not yet verfied,
1954-01-01T00:00:00.000+02:00,47.3116,Historical data not yet verfied,
1953-12-01T00:00:00.000+02:00,36.564,Historical data not yet verfied,
1953-11-01T00:00:00.000+02:00,124.65,Historical data not yet verfied,
1953-10-01T00:00:00.000+02:00,47.3116,Historical data not yet verfied,
1953-09-01T00:00:00.000+02:00,30.2484,Historical data not yet verfied,
1953-08-01T00:00:00.000+02:00,259.6044,Historical data not yet verfied,
1953-07-01T00:00:00.000+02:00,246.7516,Historical data not yet verfied,
1953-06-01T00:00:00.000+02:00,246.9732,Historical data not yet verfied,
1953-05-01T00:00:00.000+02:00,430.458,Historical data not yet verfied,
1953-04-01T00:00:00.000+02:00,428.3528,Historical data not yet verfied,
1953-03-01T00:00:00.000+02:00,45.2064,Historical data not yet verfied,
1953-02-01T00:00:00.000+02:00,2.77,Historical data not yet verfied,
1953-01-01T00:00:00.000+02:00,17.174,Historical data not yet verfied,
1952-12-01T00:00:00.000+02:00,28.3648,Historical data not yet verfied,
1952-11-01T00:00:00.000+02:00,168.0836,Historical data not yet verfied,
1952-10-01T00:00:00.000+02:00,88.5292,Historical data not yet verfied,
1952-09-01T00:00:00.000+02:00,232.68,Historical data not yet verfied,
1952-08-01T00:00:00.000+02:00,357.6624,Historical data not yet verfied,
1952-07-01T00:00:00.000+02:00,214.1764,Historical data not yet verfied,
1952-06-01T00:00:00.000+02:00,100.3848,Historical data not yet verfied,
1952-05-01T00:00:00.000+02:00,189.5788,Historical data not yet verfied,
1952-04-01T00:00:00.000+02:00,41.55,Historical data not yet verfied,
1952-03-01T00:00:00.000+02:00,137.5028,Historical data not yet verfied,
1952-02-01T00:00:00.000+02:00,29.5836,Historical data not yet verfied,
1952-01-01T00:00:00.000+02:00,6.8696,Historical data not yet verfied,
1951-12-01T00:00:00.000+02:00,2.77,Historical data not yet verfied,
1951-11-01T00:00:00.000+02:00,141.6024,Historical data not yet verfied,
1951-10-01T00:00:00.000+02:00,122.3232,Historical data not yet verfied,
1951-09-01T00:00:00.000+02:00,234.896,Historical data not yet verfied,
1951-08-01T00:00:00.000+02:00,140.9376,Historical data not yet verfied,
1951-07-01T00:00:00.000+02:00,349.4632,Historical data not yet verfied,
1951-06-01T00:00:00.000+02:00,518.9872,Historical data not yet verfied,
1951-05-01T00:00:00.000+02:00,275.0056,Historical data not yet verfied,
1951-04-01T00:00:00.000+02:00,309.3536,Historical data not yet verfied,
1951-03-01T00:00:00.000+02:00,9.972,Historical data not yet verfied,
1951-02-01T00:00:00.000+02:00,10.3044,Historical data not yet verfied,
1951-01-01T00:00:00.000+02:00,67.034,Historical data not yet verfied,
1950-12-01T00:00:00.000+02:00,77.3384,Historical data not yet verfied,
1950-11-01T00:00:00.000+02:00,112.5728,Historical data not yet verfied,
1950-10-01T00:00:00.000+02:00,78.8896,Historical data not yet verfied,
1950-09-01T00:00:00.000+02:00,209.5228,Historical data not yet verfied,
1950-08-01T00:00:00.000+02:00,84.8728,Historical data not yet verfied,
1950-07-01T00:00:00.000+02:00,475.4428,Historical data not yet verfied,
1950-06-01T00:00:00.000+02:00,73.9036,Historical data not yet verfied,
1950-05-01T00:00:00.000+02:00,49.86,Historical data not yet verfied,
1950-04-01T00:00:00.000+02:00,359.546,Historical data not yet verfied,
1950-03-01T00:00:00.000+02:00,28.1432,Historical data not yet verfied,
1950-02-01T00:00:00.000+02:00,4.432,Historical data not yet verfied,
1950-01-01T00:00:00.000+02:00,17.174,Historical data not yet verfied,
1949-12-01T00:00:00.000+02:00,20.8304,Historical data not yet verfied,
1949-11-01T00:00:00.000+02:00,154.8984,Historical data not yet verfied,
1949-10-01T00:00:00.000+02:00,71.1336,Historical data not yet verfied,
1949-09-01T00:00:00.000+02:00,145.0372,Historical data not yet verfied,
1949-08-01T00:00:00.000+02:00,173.7344,Historical data not yet verfied,
1949-07-01T00:00:00.000+02:00,248.192,Historical data not yet verfied,
1949-06-01T00:00:00.000+02:00,142.8212,Historical data not yet verfied,
1949-05-01T00:00:00.000+02:00,103.4872,Historical data not yet verfied,
1949-04-01T00:00:00.000+02:00,197.9996,Historical data not yet verfied,
1949-03-01T00:00:00.000+02:00,2.4376,Historical data not yet verfied,
1949-02-01T00:00:00.000+02:00,9.0856,Historical data not yet verfied,
1949-01-01T00:00:00.000+02:00,39.334,Historical data not yet verfied,
1948-12-01T00:00:00.000+02:00,60.1644,Historical data not yet verfied,
1948-11-01T00:00:00.000+02:00,22.714,Historical data not yet verfied,
1948-10-01T00:00:00.000+02:00,107.9192,Historical data not yet verfied,
1948-09-01T00:00:00.000+02:00,289.4096,Historical data not yet verfied,
1948-08-01T00:00:00.000+02:00,189.9112,Historical data not yet verfied,
1948-07-01T00:00:00.000+02:00,305.3648,Historical data not yet verfied,
1948-06-01T00:00:00.000+02:00,270.6844,Historical data not yet verfied,
1948-05-01T00:00:00.000+02:00,278.9944,Historical data not yet verfied,
1948-04-01T00:00:00.000+02:00,78.5572,Historical data not yet verfied,
1948-03-01T00:00:00.000+02:00,113.2376,Historical data not yet verfied,
1948-02-01T00:00:00.000+02:00,6.8696,Historical data not yet verfied,
1948-01-01T00:00:00.000+02:00,15.6228,Historical data not yet verfied,
1947-12-01T00:00:00.000+02:00,9.0856,Historical data not yet verfied,
1947-11-01T00:00:00.000+02:00,22.4924,Historical data not yet verfied,
1947-10-01T00:00:00.000+02:00,74.9008,Historical data not yet verfied,
1947-09-01T00:00:00.000+02:00,159.9952,Historical data not yet verfied,
1947-08-01T00:00:00.000+02:00,170.8536,Historical data not yet verfied,
1947-07-01T00:00:00.000+02:00,441.8704,Historical data not yet verfied,
1947-06-01T00:00:00.000+02:00,244.7572,Historical data not yet verfied,
1947-05-01T00:00:00.000+02:00,178.6096,Historical data not yet verfied,
1947-04-01T00:00:00.000+02:00,89.0832,Historical data not yet verfied,
1947-03-01T00:00:00.000+02:00,95.1772,Historical data not yet verfied,
1947-02-01T00:00:00.000+02:00,,Historical data not yet verfied,
1947-01-01T00:00:00.000+02:00,12.5204,Historical data not yet verfied,
1946-12-01T00:00:00.000+02:00,33.0184,Historical data not yet verfied,
1946-11-01T00:00:00.000+02:00,54.292,Historical data not yet verfied,
1946-10-01T00:00:00.000+02:00,113.7916,Historical data not yet verfied,
1946-09-01T00:00:00.000+02:00,428.1312,Historical data not yet verfied,
1946-08-01T00:00:00.000+02:00,226.1428,Historical data not yet verfied,
1946-07-01T00:00:00.000+02:00,178.0556,Historical data not yet verfied,
1946-06-01T00:00:00.000+02:00,190.7976,Historical data not yet verfied,
1946-05-01T00:00:00.000+02:00,208.9688,Historical data not yet verfied,
1946-04-01T00:00:00.000+02:00,108.1408,Historical data not yet verfied,
1946-03-01T00:00:00.000+02:00,72.9064,Historical data not yet verfied,
1946-02-01T00:00:00.000+02:00,6.8696,Historical data not yet verfied,
1946-01-01T00:00:00.000+02:00,51.4112,Historical data not yet verfied,
1945-12-01T00:00:00.000+02:00,28.1432,Historical data not yet verfied,
1945-11-01T00:00:00.000+02:00,64.818,Historical data not yet verfied,
1945-10-01T00:00:00.000+02:00,101.0496,Historical data not yet verfied,
1945-09-01T00:00:00.000+02:00,12.5204,Historical data not yet verfied,
1945-08-01T00:00:00.000+02:00,238.5524,Historical data not yet verfied,
1945-07-01T00:00:00.000+02:00,428.796,Historical data not yet verfied,
1945-06-01T00:00:00.000+02:00,339.3804,Historical data not yet verfied,
1945-05-01T00:00:00.000+02:00,347.6904,Historical data not yet verfied,
1945-04-01T00:00:00.000+02:00,90.5236,Historical data not yet verfied,
1945-03-01T00:00:00.000+02:00,17.174,Historical data not yet verfied,
1945-02-01T00:00:00.000+02:00,,Historical data not yet verfied,
1945-01-01T00:00:00.000+02:00,,Historical data not yet verfied,
1944-12-01T00:00:00.000+02:00,91.7424,Historical data not yet verfied,
1944-11-01T00:00:00.000+02:00,59.4996,Historical data not yet verfied,
1944-10-01T00:00:00.000+02:00,59.278,Historical data not yet verfied,
1944-09-01T00:00:00.000+02:00,241.9872,Historical data not yet verfied,
1944-08-01T00:00:00.000+02:00,304.146,Historical data not yet verfied,
1944-07-01T00:00:00.000+02:00,257.2776,Historical data not yet verfied,
1944-06-01T00:00:00.000+02:00,233.8988,Historical data not yet verfied,
1944-05-01T00:00:00.000+02:00,598.0984,Historical data not yet verfied,
1944-04-01T00:00:00.000+02:00,111.908,Historical data not yet verfied,
1944-03-01T00:00:00.000+02:00,18.0604,Historical data not yet verfied,
1944-02-01T00:00:00.000+02:00,4.6536,Historical data not yet verfied,
1944-01-01T00:00:00.000+02:00,33.6832,Historical data not yet verfied,
